# Measurement file: 
 # Project: HPK 6 inch 2018
 # Sensor Type: 2S
 # ID: VPX28442_17_2S_side1
 # Operator: Dominic
 # Date: Wed Mar 13 13:17:01 2019


# implant_width: 22
# implant_length: 0
# metal_width: 32
# Campaign: Hamamatsu 6inch 2S
# Creator: Dominic Bloech 03.12.2018
# type: p-type
# pitch: 90
# metal_length: 49504
# thickness: 240


Pad                     Istrip                  Rpoly                   Idark                   Cac                     Cint                    Idiel                   Rint                    Temperature             Humidity                
#                       current[A]              res[Ohm]                current[A]              cap[F]                  cap[F]                  current[A]              res[Ohm]                degree[C]               rel. percent[rel%]      
130.0                   -1.85334366667e-10      1933825.40122           -2.09728333333e-07      1.45277666667e-10       2.08892666667e-12       5.8731e-12              --                      21.9                    19.5                    
131.0                   -1.878529e-10           1927235.50035           -2.09722e-07            1.45287666667e-10       2.08122e-12             9.18667e-11             --                      21.9                    19.5                    
132.0                   -1.74961866667e-10      1932298.17897           -2.097e-07              1.45281333333e-10       2.09151e-12             7.63898833333e-11       --                      21.9                    19.5                    
133.0                   -1.77335633333e-10      1930364.05593           -2.09060333333e-07      1.45299333333e-10       2.09877e-12             3.11823333333e-11       --                      21.9                    19.5                    
134.0                   -1.73535633333e-10      1927467.7278            -2.10385333333e-07      1.45300666667e-10       2.10931e-12             5.575189e-11            --                      21.9                    19.5                    
135.0                   -1.83938733333e-10      1935061.04914           -2.10253666667e-07      1.45356e-10             2.11007333333e-12       -3.83607966667e-11      --                      21.9                    19.5                    
136.0                   -1.85371933333e-10      1930016.21696           -2.10314333333e-07      1.45272666667e-10       2.09744333333e-12       -1.05518733333e-11      --                      21.9                    19.6                    
137.0                   -1.83252533333e-10      1939361.03855           -2.09074333333e-07      1.45301333333e-10       2.10198e-12             4.77723976667e-11       --                      21.9                    19.6                    
138.0                   -1.70064566667e-10      1931488.42355           -2.09625333333e-07      1.45302e-10             2.08903e-12             9.82436e-11             --                      21.9                    19.6                    
139.0                   -1.70919466667e-10      1938215.45227           -2.08864333333e-07      1.45333666667e-10       2.09896666667e-12       9.38512666667e-11       --                      21.9                    19.6                    
140.0                   -1.830636e-10           1932845.71215           -2.0945e-07             1.45283e-10             2.11297333333e-12       9.76057033333e-11       --                      21.9                    19.6                    
141.0                   -1.757751e-10           1932893.20211           -2.09032333333e-07      1.45295333333e-10       2.11225666667e-12       -1.54535e-12            --                      21.9                    19.7                    
142.0                   -1.685543e-10           1937449.39826           -2.08865666667e-07      1.45294666667e-10       2.10436333333e-12       1.753504e-11            --                      21.9                    19.6                    
143.0                   -1.81720366667e-10      1930792.99208           -2.08752333333e-07      1.45277e-10             2.10147666667e-12       2.85544e-11             --                      21.9                    19.6                    
144.0                   -1.762277e-10           1938974.75496           -2.09972e-07            1.45349e-10             2.10297e-12             7.66746666667e-11       --                      21.9                    19.7                    
145.0                   -1.75340133333e-10      1928686.83067           -2.09747333333e-07      1.45292333333e-10       2.10786666667e-12       4.17232066667e-11       --                      21.9                    19.7                    
